id,name,secondaryName,propertyNumber,streetAddress,municipalityCode,extraInfo,latitude,longitude
585381,Återvinningsstation 10254,,SAXOFONISTEN 1,Svartlösavägen 240,0180,,59.2657119715281,17.9769565761871
585382,Återvinningsstation 10278,,SERVISEN 8,Erik Dahlbergsgatan 43 ,0180,,59.3449511785695,18.0930461105369
585383,Återvinningsstation 10257,,JUMPERN 2,Karossvägen 41,0180,,59.2868237674113,17.9799428660024
585384,Återvinningsstation 10258,,KLARINETTEN 17,Herrängsvägen 112,0180,,59.2807544835909,17.960025732593
585385,Återvinningsstation 10273,,KAMPEMENTET 4,Kampementsgatan 2,0180,,59.3464328179007,18.1025415212895
585387,Återvinningsstation 10268,,ERIKSBERG 2,Runebergsgatan 1,0180,,59.3409047000674,18.0661667072739
585389,Återvinningsstation 10260,,TAKRYTTAREN 1,Gimmerstavägen 2,0180,,59.2804158170286,18.0348024617862
585390,Återvinningsstation 10261,,JULGRÖTEN 2,Annebodavägen 66 ,0180,,59.2875955472821,18.0267127272884
585391,Återvinningsstation 10266,,ÖSTERMALM 3:62,Strandvägen,0180,,59.3880514418675,17.886547093959
585398,Återvinningsstation 10111,,SLAGGEN 1,Fridhemsgatan 16,0180,,59.3237952558995,18.0021173987659
585486,Återvinningsstation 10112,,KRISTINEBERG 1:4,Geijersvägen 20,0180,,59.3325453972896,18.0115603417492
585490,Återvinningsstation 15500,,SMÖRBULTEN 1,Vantörsvägen 146,0180,,59.2759931284217,17.9824020196608
585491,Återvinningsstation 17378,,TIPPEN 2,Kvicksundsvägen  ,0180,,59.2572184129849,18.0572182720999
586756,Återvinningsstation 10032,,LAGNÖ 20,Värmlandsvägen 410,0180,,59.2445798112585,18.0790836796647
586809,Återvinningsstation 17510,,TORSÖ 3,Forshagagatan 1 ,0180,,59.2461995497953,18.0888435119825
586810,Återvinningsstation 17658,,FASTE 5,Spånga Stationsväg 39,0180,,59.3817936622278,17.9000925225689
586811,Återvinningsstation 17552,,NORRMANNEN 7,Björnsonsgatan 138,0180,,59.3488735250341,17.8799881513719
586812,Återvinningsstation 17542,,ENEN 24,Tellusborgsvägen 56,0180,,59.3018134316094,18.0053096396945
587032,Återvinningsstation 15676,,FORMEN 5,Tomtebogatan 6,0180,,59.3413901397185,18.0362336387342
587033,Återvinningsstation 10203,,BRUKSBÄRAREN 3,Skebokvarnsvägen 159 ,0180,,59.2666131834166,18.0363295917622
587039,Återvinningsstation 18001,,JÄRFLOTTA 2,Kristinehamnsgatan 60,0180,,59.2398485988955,18.099687220249
587040,Återvinningsstation 18002,,SKOGSPLANTERINGEN 4,Drivhusvägen 24,0180,,59.2883882664357,18.0760695976608
587043,Återvinningsstation 17379,,ULVSUNDA 1:1,Linta Gårdsväg 16 ,0180,,59.3481443680098,17.9499348882741
587044,Återvinningsstation 17380,,HÄSSELBY VILLASTAD 36:1,Lövstavägen 491,0180,,59.3869583452628,17.7922256559613
587054,Återvinningsstation 10173,,TEMPELRIDDARORDEN 7,Frimurarvägen 2 ,0180,,59.2892777206611,17.938810922111
587055,Återvinningsstation 10180,,ABJÖRN 15,Spångavägen 353,0180,,59.3731596246371,17.9003419713927
587074,Återvinningsstation 17377,,ENSKEDE GÅRD 1:1,Bussens Väg 2,0180,,59.2859704721803,18.0462919237894
587075,Återvinningsstation 17363,,BREDÄNG 1:2,Strömsätravägen 8,0180,,59.2858239547101,17.9377578053197
587091,Återvinningsstation 16195,,CIGARRETTEN 1,Pepparvägen 46,0180,,59.2524864694259,18.0829381583748
587247,Återvinningsstation 18004,,ENSKEDE GÅRD 1:1,Åstorpsringen 26,0180,,59.2846414101931,18.0949978787956
587341,Återvinningsstation 18006,,NORRMALM 4:58,Östra Järnvägsgatan 24,0180,,59.3338283820986,18.0544831568735
587348,Återvinningsstation 18005,,ÖSTERMALM 2:118,Artillerigatan 11,0180,,59.3335736624085,18.0805610663273
587360,Återvinningsstation 16573,,ULVSUNDA 1:1,Koloniföreningen Linnea,0180,,59.3497405291736,17.9285717309984
587433,Återvinningsstation 18007,,ÖSTERMALM 3:62,Banérgatan 9,0180,,59.3334244382135,18.0917394489286
587972,Återvinningsstation 18010,,SKARPNÄCKS GÅRD 1:1,Rusthållarvägen 155,0180,,59.2734465771415,18.1343106849628
13851,Bragevägen,,Bragevägen,Bragevägen,0181,,59.2119132122455,17.6302879143999
13852,Balticvägen,,Balticvägen,Balticvägen,0181,,59.1756533734483,17.6524543832964
13855,Kakelvägen,,Kakelvägen,Kakelvägen,0181,,59.2107615781682,17.5837033778568
13856,Ekeby,,Ekeby,Ekeby,0181,,59.2517642736369,17.5217420764873
13867,Järpstigen,,Järpstigen,Järpstigen,0181,,59.1991024199617,17.6086723268032
13871,Skolvägen,,Skolvägen,Skolvägen,0181,,59.0501949580993,17.423369489876
13872,Prästgårdsvägen,,Prästgårdsvägen,Prästgårdsvägen,0181,,59.1939656659216,17.5899520244457
13874,Mörköbron,,Mörköbron,Mörköbron,0181,,58.9892921187628,17.6235324468081
13882,Vretvägen,,Vretvägen,Vretvägen,0181,,59.0968493424269,17.5634140380542
13890,Rosenhöjdsvägen,,Rosenhöjdsvägen,Rosenhöjdsvägen,0181,,59.1998756921634,17.6520392840544
13891,Höglandsvägen,,Höglandsvägen,Höglandsvägen,0181,,59.1960255985237,17.6499586833515
13914,Trollsjövägen,,Trollsjövägen,Trollsjövägen,0181,,59.1479564382642,17.6554022459687
60390,Oxbacksgatan,,Oxbacksgatan,Oxbacksgatan,0181,,59.1955802662238,17.6221588223957
018203,Älta KLC,,Älta 10:51,Örkroken 15,0182,,59.2519899999744,18.2047100040944
12205,Landåvägen,,.,Landåvägen Vändplats,0182,,59.3172520292621,18.1696194444248
12206,Trillans tidningshus,,.,Trillans väg 1,0182,,59.3174348154607,18.1730374951043
12207,Diligensvägen 38- 72,,SICKLAÖN 14:1,Diligensvägen vändplats vid garaget 38 72,0182,,59.3155296346094,18.1730024241181
12209,Ornövägen,,ORMINGE 40:1 40:2,Ornöväen 20 34,0182,,59.3313068177966,18.2586071016742
12211,Låghus,,ORMINGE 39:1,Skarpövägen 25 -27,0182,,59.3334077750563,18.2582886993193
14570,Bussvändplan/Saltängens skola,,SICKLAÖN 40:14,Hägervägen/Tranvägen -,0182,,59.3087030739663,18.2109545588188
14571,Apportvägen,,SICKLAÖN 40:13,Apportvägen,0182,,59.3268628459188,18.2042115612876
14831,Parkeringen vid thairestaurangen,,EKNÄS 1:259,Trappvägen/Sockenvägen,0182,,59.3096527325633,18.2268621150028
14832,Lastbilsparkeringen,,ERSTAVIK 26:1,Fisksätravägen,0182,,59.2937602747228,18.250537113635
14834,Kommunens förråd/vid infartsparkeringen,,NEGLINGE 2:1,Igelbodavägen,0182,,59.288046990533,18.2789906258857
14835,Finntorps Centrum,,SICKLAÖN 40:11,Finntorpsvägen/Becksjudarvägen,0182,,59.3086686783179,18.1348664680023
15374,Rensättravägen,,KUMMELNÄS 11:118,Rensättravägen/Kummelvägen,0182,,59.3440019156432,18.2707288221577
15767,Österviks ÅVC,,NACKA ERSTAVIK 25:1,"Saltsjöbadsvägen, inf vid Östervik",0182,,59.2922767674337,18.2342764997839
15781,Lidl Nacka/Orminge,,ORMINGE 61:1,Värmdövägen 691,0182,,59.3233704147359,18.2567826197656
16540,"Kvarnholmsvägen, bredvid hotellet",,SICKLAÖN 38:1,Kvarnholmsvägen 50,0182,,59.3122701391273,18.1257735735479
16557,"Älgö, ösidan efter bron",,SOLSIDAN 2:25,Älgövägen,0182,,59.2637193576581,18.3131611023023
16747,ICA Maxi Skvaltan,,SICKLAÖN 386:5 386:6,Per Hallströms väg 2,0182,,59.3113849521221,18.1738850389654
16753,Boo KLC,,NACKA BO 1:212,Boovägen 30 vid Morkullsvägen,0182,,59.3176026909092,18.2814167917688
16890,Ältabergsvägen/Anemonvägen,,ÄLTA 10:1,Ältabergsvägen,0182,,59.2478667592316,18.1901169758964
16951,"Ektorp Centrum, vid ICA",,SICKLAÖN 40:14,Gamla Landsvägen 8,0182,,59.3117905656909,18.2025873224092
17083,Nacka Forum,,SICKLAÖN 40:14,Hörnvägen,0182,,59.3077727808769,18.1649841645848
17144,Sjökvarnsbackens vändplan,,SICKLAÖN 37:4,Sjökvarnsbacken,0182,,59.3138752708012,18.1071467213181
17283,Kvarnholmen,,SICKLAÖN 38:1,Mjölnarvägen 1,0182,,59.3149029701367,18.1335468867205
17602,Sickla köpkvarter Planiavägen,,SICKLAÖN 117:17,Planiavägen 5,0182,,59.3056412832999,18.1337050935963
17661,Blåklockansväg,,Lännersta 10:1,Blåklockans väg 2,0182,,59.3103196441387,18.2605482628312
17694,Boo Gårdsskola ,,BO 1:70,Boovägen 7,0182,,59.3089998819836,18.2849568031488
19001,Åbroddsvägen,,VELAMSUND 14:1,Åbroddsvägen 2 A,0182,,59.3505548114911,18.2905472224588
19002,Fyrspannsvägen,,SICKLAÖN 368:3,Fyrspannsvägen 10 -18,0182,,59.3147307573896,18.1666257153153
9171,Mensättrav/Värmdöv,,MENSÄTTRA 1:1,Mensättravägen/Värmövägen,0182,,59.329295388703,18.2821421116365
9173,Björknäs skola,,BJÖRKNÄS 1:315,Björknäs skolväg,0182,,59.3128286705604,18.2398521175526
9176,"ICA, Henriksdalsberget",,SICKLAÖN 37:11,Henriksdalsringen mittemot 1 -3,0182,,59.3113730728406,18.118014802913
9178,Tippens Centrum,,TATTBY 2:2,Solsidevägen/Torggatan,0182,,59.2855118758192,18.2714084419639
9183,Älta Idrottsväg 2 ,,ÄLTA 9:27,Ältavägen/Älta Idrottsväg 2,0182,,59.262856099389,18.1803031883224
9184,Kolarängen,,ÄLTA 10:1,Ältavägen/Ulvsjövägen,0182,,59.2726459794035,18.1761870813276
9186,Ekstubben Infartsparkering,,ÄLTA 27:2,Ältabergsvägen/Ältavägen,0182,,59.2511325294033,18.173866833488
99068,Kummelnäsvägen/Värmdövägen,,RENSÄTTRA 1:41,Värmdövägen/Kummelnäsvägen,0182,,59.3358572518646,18.2957512938863
15479,Milstensvägen/Ursviksvägen,,Sundbyberg 2:40,"Milstensvägen 42, bredvid aktivitetsparken",0183,,59.38361,17.95556
16105,"Gårdsvägen, mittemot 2B",,Hagalund 3:1,Gårdsvägen 2B,0184,,59.36545,18.01311
16135,"Regementsgatan, mittemot nr 50",,Järva 4:1,"Regementsgatan, mittemot nr 50",0184,,59.37589,18.00466
16158,Parkering nära korsning Östervägen/Tottvägen,,Råsunda 2:25,Östervägen 42,0184,,59.36881,17.99318
16163,Viktoriagatan 11B / Råsundavägen 27,,Hagalund 3:3,Viktoriagatan 11B,0184,,59.36351,18.01565
16170,Råsundavägen/Hasselparken,,Råsunda 3:1,Råsundavägen 138,0184,,59.36711,17.98601
12643,Baggeby torg,,Lidingö 8:169,Farkostvägen,0186,,59.35528,18.13278
191756490,"ÅVS Färjeläge Vaxholm, busshållplats, Rindö",,RINDÖ 2:256,Rindövägen,0187,,59.4043582974206,18.3666204844889
191756491,ÅVS Tynningö-bygdegården,,TYNNINGÖ 1:605,Bygdegårdsvägen 2,0187,,59.374902684722,18.4036438903494
191756492,ÅVS Resarövägen/Löjviksvägen parkering,,YTTERBY 4:583,Löjviksvägen 18,0187,,59.4250656573625,18.329202543723
191756493,"ÅVS Kullön, Naturresarvat, parkeringen",,KULLÖ 1:4,Dammvägen 2,0187,,59.4141999621718,18.3094762897912
191756494,ÅVS Pålsundsvägen/Karl Martinsväg,,VAXÖN 1:26,Pålsundsvägen 5,0187,,59.4028442993414,18.3259113869347
191756495,"LIP Ändhållplats Överby, Resarö",,ÖVERBY 29:49,Överbyslingan,0187,,59.4366237003439,18.3121053414411
191756501,ÅVS Rindö hamn,,RINDÖ 3:378,Västra Kasernvägen 1,0187,,59.3940286042966,18.4288836481915
191756502,ÅVS Blynäsvägen/Eriksövägen parkering,,VAXÖN 1:81,Snäckvägen 2,0187,,59.405610542071,18.3212289389809
191756503,ÅVS Biografen/Parkgrillen,,VAXÖN 1:81,Hamngatan 31,0187,,59.4044176877365,18.3464858629349
191756504,"LIP Lanthandel, Rindö",,RINDÖ 3:377,Rindövägen 40,0187,,59.3947260157465,18.3997125132214
13232,Hantverksvägen/N Ind. omr. infarten,,ÅVS fastighet,Hantverksvägen,0188,,59.9613933440241,18.7975067629202
15652,Häverö (utanför ÅVC),,ÅVS fastighet,Häverö återvinningscentral,0188,,60.0366719700796,18.6452730515357
17050,Görla industriområde,,ÅVS fastighet,Gösvägen 11,0188,,59.736110855503,18.6972232276539
17615,"Campus Roslagen, korsning Kaserngatan/Astrid Lindgrens gata",,ÅVS fastighet,Kaserngatan 2 c,0188,,59.7523214827966,18.6802184436351
9166114097,Görla ÅVC,,ÅVS fastighet,Sikvägen 6,0188,,59.7658296847021,18.6941766058133
14397,Märsta teater,,,Stockholmsvägen/Ringvägen,0191,,59.624033349936944,17.84890795969373
15986,Steningehöjden,,,Steningehöjdsvägen,0191,,59.62440651207625,17.79682511904021
16018,John Åkerlunds väg/Prästängarna,,,John Åkerlunds väg,0191,,59.617910590730155,17.6975789980142
16802,Ragvaldsbo Gårdsväg,,,Ragvaldsbo Gårdsväg 2,0191,,59.62706695673271,17.71938963676974
16832,Midgårdsvägen; parkering,,,Midgårdsvägen 14,0191,,59.61804139056008,17.821106942629473
17057,Skånela idrottsplan,,,Smedstorpsvägen,0191,,59.58196212610867,17.96855366902719
17075,"Skepptuna, vid bygdegården",,,Skepptuna,0191,,59.70626649099631,18.11023193401577
17136,"Frejgatan, vid vändplan",,,Frejgatan 3,0191,,59.614351955776996,17.831824835230424
17303,Steninge Slottsby,,,Steninge slottsväg 152,0191,,59.60682362311594,17.80125556786526
17333,ÅVC Voltgatan,,,Voltgatan 27,0191,,59.61743177291853,17.8657947865547
9745,Preem,,,Dragonvägen,0191,,59.62870326821001,17.851126922461738
9749,Aspvägen/Svampvägen,,,Aspvägen/Svampvägen,0191,,59.63957569723286,17.85053168668299
9751,Rosersbergs station,,,"Rosersbergsvägen 41-43, Rosersbergs station",0191,,59.583352842122615,17.880965221786486
9760,Gamla Landsvägen/Granitvägen,,,Gamla Landsvägen/Granitvägen,0191,,59.62266296626434,17.75195927159246
9762,Stora Gatan/Vibyvägen,,,Vibyvägen,0191,,59.62227307453273,17.736566288678553
2032956,ÅVS 16020  Parkering Segersäng,,SJÄLV 5:73,Segersängsvägen,0192,,59.0277470673856,17.926560192289
2110031,17212 Södertörns Ryttarcenter,,SÖDERÄNGSTORP 1:1,Söderängstorp,0192,,59.0885659432133,17.7811773949926
6998,ÅVS 15343  ÅVC Sorunda,,SUNNERBY 1:313,Väggarövägen,0192,,59.0214433391264,17.8367113058245
96625,ÅVS 9483 Vid busslingan,,GRÖDBY 8:1,Sorundavägen/Segersängsvägen,0192,,59.0536615506826,17.8699812616507
96628,ÅVS 9501 Parkeringsplats vid vändplan Backlurav.,,SLÄGGAN 2,Backluravägen,0192,,58.9103388206272,17.9330683369636
96630,ÅVS 9499 Parkeringsplats Backluravägen 11,,STAVEN 9,Backluravägen 11C,0192,,58.9139748971584,17.9395442329255
96631,ÅVS 16375 Vid Coop Parkering,,TORP 22:1,Kyrkgatan 1,0192,,59.008212678867,17.8071926161723
96633,ÅVS 9506 Marstavägen/Mariebergsvägen,,MARSTA 5:70,Marstavägen/Mariebergsvägen,0192,,58.9527794431986,17.7901795103115
96634,ÅVS 9497 Parkeringsplats // Avslutad v34 2026,,NYNÄSHAMN 2:1,Estövägen/Trollstigen,0192,,58.8957566301705,17.9282030660308
96637,ÅVS 9503  Fröjas väg/Idunvägen,,NYNÄSHAMN 2:1,Fröjas väg,0192,,58.9003867461402,17.9340479663847
96638,ÅVS 9508 Vid Torö Lanthandel,,STORBYGÅRDEN 1:229,Torövägen,0192,,58.8265430723247,17.839804680177
96639,ÅVS 9494 Hamnviksvägen/Sandskogsvägen,,NYNÄSHAMN 2:130,Hamnviksvägen/Sandskogsvägen,0192,,58.8946710893625,17.9356469068028
96640,ÅVS 9512 Parkeringsdäck Musköten,,MUSKÖTEN 1,Björn Barkmans väg,0192,,58.9884027707559,17.8971386809748
96642,ÅVS 9509 Vändplats,,"VANSTA 5:2, HALLÄNGEN 5",Ösmo centrum/Nybblevägen,0192,,58.9824657194661,17.893402091824
96646,ÅVS 9491 Odins Plan,,NYNÄSHAMN 2:1,Odins Väg,0192,,58.9033504984512,17.9357061448461
96647,ÅVS 9489 Vid parkering,,NYNÄSHAMN 2:133,Sandskogsvägen 15,0192,,58.8871465694764,17.9345920595039
96648,ÅVS 9488 Parkeringsplats,,MORKULLAN 1,Vikingavägen/Centralgatan,0192,,58.9112597136896,17.9447334113741
96649,ÅVS 9487 Vändplan,,NYNÄSHAMN 2:154,Villagatan,0192,,58.9196943916704,17.9413337882767
96651,ÅVS 9510 Värmecentral Ösmo,,VANSTA 5:2,Maria Barkmans Väg/Skyttes Väg,0192,,58.9915744420074,17.8891171782931
96658,ÅVS 9504 Heimdalsvägen,,NYNÄSHAMN 2:1,Heimdalsvägen 11,0192,,58.9044912641682,17.9384950600069
96660,ÅVS 16033 ÅVC Nynäshamn,,HARVEN 1,Åkervägen 11,0192,,58.925637971621,17.9360350415405
98715,ÅVS 12542 Parkeringsplats,,NYNÄSHAMN 2:81,Gästhamnen,0192,,58.8998934505685,17.9497918870267
14855,Skörby Skog,,,Skörbyleden/Bergsleden,0305,,59.57000854271549,17.487252470313226
14894,Dyarne,,,Sjövägen,0305,,59.558464250620574,17.534360321864344
15583,Västerskog (ÅVC),,,Industrivägen 19,0305,,59.579670208620186,17.4898010764245
16725,Frösundavik,,,Kalmareleden,0305,,59.5438542776447,17.525162670597215
17594,Gröna Dalen grusplanen,,,Badhusvägen/Runbovägen,0305,,59.564785501322255,17.52563795536016
8171,Smultronstället Närlivs,,,Kraftleden/Kalmarleden,0305,,59.56131753816054,17.510271428784772
8173,Gamla järnvägsstationen/Mickes grill,,,Stockholmsvägen 1/Jan Fridegårds väg,0305,,59.57782393547039,17.512508941529095
8175,Åsleden/Fagerdalsvägen,,,Åsleden/Fagerdalsvägen,0305,,59.58024809424586,17.51388697257413
8179,Skolhyddan,,,Vibyskola,0305,,59.54767750014737,17.505044018037307
8180,"Skokloster, Slottsskogen/Bassängen",,,Slottsskogsleden,0305,,59.69428913303127,17.60826509065991
8181,"Skokloster, Söderskogen",,,Norr Målbäcken/Lövsångarvägen,0305,,59.67903081229004,17.58480243882963
8182,"Övergran, Ridhuset",,,Ridhuset,0305,,59.63041175829948,17.484349715732606
11056,"Alsike, Alsike station",,,Björkkällevägen/Finnvretsvägen,0330,,59.757798584775706,17.762123333188796
11064,"Husby-Långhundra, Blå Wingen",,,"Bygdegården, Vackerberga 35",0330,,59.752419378687854,18.036081706890464
15827,Centralvägen Norra delen,,,Pendelparkeringen,0330,,59.7304126118213,17.785415330215386
16212,Gredelbyvägen;utanför Kretsloppsparken,,,Gredelbyvägen 25,0330,,59.73722504634533,17.800037285348793
16431,Alsike Norra/Parkering vid Brännkärrsskolan,,,Skogsgläntevägen,0330,,59.75780067868266,17.777101002950516
99180,"Ängby Park, Vändplan vid Folkets Park",,,Gredelbyleden/Apelsinvägen 75,0330,,59.72448425513508,17.775912535773845
4061355,Skyttorps brandstation,,SKYTTORP 8:2,FLISVÄGEN 2,0380,,60.077662871636,17.7391503716793
4061358,"Fålhagen, Willys",,FÅLHAGEN 1:34,NÄRA BJÖRKGATAN 4,0380,,59.8651368621082,17.6622490953112
4061365,Ekeby Coop,,FLOGSTA 39:1,KÖPENHAMNSGATAN 2,0380,,59.8509853527305,17.6059225939498
4061385,Liljefors torg Lidl,,GRÄNBY 10:1,LILJEFORS TORG 2,0380,,59.8707174378531,17.6559384164796
4061389,Lindbacken Ica,,VAKSALA-LUNDA 1:44,HAGTORPSVÄGEN 5,0380,,59.9114635398524,17.7405494805627
4061398,Luthagen Fyrisskolan,,LUTHAGEN 1:4,NÄRA GÖTGATAN 23,0380,,59.8663088640725,17.6227919296258
988324,"ÅVS 667 , bakom ICA Örsundsbro Enköping",,Örsundsbro 1:1,Enköpingsvägen 9 -11,0381,,59.7353849196537,17.311024320249
550404,Nära Ingo Tankstation,,Gammelbyn 1:70,Gammelbygatan 16,0382,,60.2598437218915,18.3649609053143
550407,Utanför Åvc Öregrund,,Öregrund 8:1,Bryggaregatan 6,0382,,60.3345351897448,18.4367669040887
550408,Torpvägen Alunda,,Marma 1:67,Torpvägen,0382,,60.0652408195899,18.0772848438366
550409,Åvc Alunda Södra Industriområdet,,Marma 1:102,Returvägen 6,0382,,60.0650338112824,18.0612313317362
550410,Sågdammsparken,,Österbybruk 1:116,Eknäsvägen,0382,,60.1968692290323,17.8999966235577
550411,Östra Industriområdet,,Films-Österby 14:3,De Geers väg 7,0382,,60.1907439843934,17.8840450818821
550412,Vid Fd Butiken,,Hargshamn 2:1,Storvägen 2,0382,,60.1703872316612,18.4620039127382
550413,Preem Uppsalavägen,,Skäfthammar 7:306,Korsbrovägen,0382,,60.1687780954053,18.1950266813887
550414,Parkeringen Vid Vårdcentralen,,Gimo 8:89,Köpmangatan,0382,,60.1719522173881,18.1847230342129
550415,Mellan Nr 11 Och 13 - Vid Ad Bildelar,,Börstil 11:1,Fabriksvägen,0382,,60.2482454085717,18.348872560906
550416,Statoil Norrskedika,,Norrskedika 2:105,Gamla vägen,0382,,60.2844199765946,18.2914485698409
550420,Ica Sjöboden Gräsö,,Gräsö 1:122,Klockarhagen 9,0382,,60.3487899436333,18.46274955476
550421,Brukshandeln Forsmark,,Forsmark 3:45,Forsmarksbruk 21 -22,0382,,60.3685061542131,18.153919372765
550422,Ekeby Bygdegård,,Rörby 2:10,Rörby 110,0382,,60.0719190039726,18.1917067398387
550423,Väddika Avfallsanläggnings Åvs,,Väddika 9:28,Väddika 310,0382,,60.1997493241577,18.2355976469999
550424,Östhammars Åvc,,Börstil 11:10,Energivägen 12,0382,,60.2496204775088,18.3549545139983
550427,Kajen Öregrund,,Öregrund 8:1,Strandgatan 1,0382,,60.3406043605572,18.4416466009306
550504,Länsökiosken,,Öregrund S:3,Sandika Parkering Svedden 1,0382,,60.3406043605572,18.4416466009306
042812085,Hackstavägen 17 (norr),,.,Hackstavägen 17,0428,,59.0563900009306,15.8752800036845
042812086,P-plats järnvägsbron (centrum),,.,Järnvägsgatan,0428,,59.0419400019364,15.8711099993281
042815614,ÅVC Vik (ÅVS),,.,Viks Återvinningscentral 1 B,0428,,59.0872199985611,15.9174999995565
042817571,Riksväg 52 nära Smedjevägen Baggetorp,,.,Smedjevägen,0428,,59.0094399974912,16.0555599945684
04286134,P-plats Konsum,,.,Bruksvägen,0428,,59.0277799989506,15.6697200066142
04286135,P-plats Campingen,,.,Hjälmargårdsvägen,0428,,59.1302800030213,15.8061099987125
04286136,"Folke Angers väg/Ekebergsvägen, Marmorbyn",,.,Ekebergsvägen,0428,,59.047220003837,16.0672199956927
04286138,Ica Supermarket Cityhallen/Tennisparken,,.,Bondegatan 9,0428,,59.0436100034394,15.8730599995134
04286142,Lastbilscentralen (LBC) (Söder),,.,Idrottsvägen,0428,,59.0383300017469,15.864719991369
04286143,"Gamla brandstationen, Lindberga",,.,Rosavillavägen,0428,,59.1244399969171,15.9863899975829
16879,NIVÅGÅNGEN / PLATÅVÄGEN,,SIGTUNA 2:249,PLATÅVÄGEN,0461,,59.045326566918,17.2944628377268
7596,BJÖRNLUNDA BUSSTORGET,,SKENDA 9:31,STATIONSVÄGEN 5,0461,,59.0640405755556,17.1598326786475
7597,"ELEKTRON, BAKOM ICA",,GNESTA 4:1,VÄSTRA STORGATAN 18,0461,,59.0495391010038,17.3061499373704
7598,ÅTERVINNINGSCENTRALEN,,VACKERBY 3:3,VACKERBY INDUSTRIVÄG 11 B,0461,,59.0550872068678,17.2936610109177
7599,STOPP MATMARKNAD,,SIGTUNA 2:251,DANSUTVÄGEN 2,0461,,59.0393129181243,17.326047413955
7600,"LAXNE, MARIEFREDSVÄGEN",,DAGA HÄRADSALLMÄNNING S:3,MARIEFREDSVÄGEN,0461,,59.1683529519719,17.1859982219447
7601,"STJÄRNHOV, BAKOM ICA",,STRANDEN 1:54,DAGAVÄGEN 13,0461,,59.0788330022394,17.011503324915
12543,ÅVC ÅLBERGA,,VIRBY 1:48,Ålbergavägen ÅVS,0480,,58.7248918456953,16.5739974327292
12546,"TRÄFFEN, FOLKETS PARK",,ISAKSDAL 1:5,Olof Palmes Väg ÅVS,0480,,58.7621268929403,17.0232600353074
14168,VRENA,,VRENABY 14:2,Herrgårdsvägen 10 ÅVS,0480,,58.8594399762688,16.7024998960307
15745,BJÖRSHULTS ÅVC,,UPPLAGET 1,Björshults avfallsanl ÅVS,0480,,58.7132661804887,16.990432709629
15940,"SPELHAGEN, LIDL",,SPÅNTEN 8,Spelhagsvägen 2 ÅVS,0480,,58.7434926238038,17.0071894153881
16246,TYSTBERGA,,NÄLBERGA 1:25,Stationsvägen 12 ÅVS,0480,,58.8481718860785,17.2381783513618
16479,"ARNÖ, ICA ARNÖ",,LÅNGSÄTTER 116,Långsättersvägen 6 ÅVS,0480,,58.7297767329909,17.0119428798154
16882,"ÖSTER, TULLPORTSGATAN",,TULLPORTEN 8,Tullportsgatan ÅVS,0480,,58.7558373667457,17.016092336104
17090,UTTERVIK,,UTTERVIK 5:274,Segelhultsvägen ÅVS,0480,,58.6200443455082,16.903460879221
17113,SVALSTA,,ANDERBÄCK 3:1,Iduns väg ÅVS,0480,,58.7422487479165,16.8534776468925
17455,ROSVALLA,,BRANDHOLMEN 1:4,Brandholmsvägen ÅVS,0480,,58.7493857679756,17.0394216908465
17525,GÄSTHAMNEN,,BRANDHOLMEN 1:1,Gert Fredrikssons väg ÅVS,0480,,58.7485636055819,17.0311591986427
17572,ÖRSTIG,,ARNÖ 1:3,Strandstuvikens Camping ÅVS,0480,,58.7130512901138,17.0047001765476
9446,BUSKHYTTAN,,BUSKHYTTAN 2:14,Koppartorpsvägen 44 ÅVS,0480,,58.6636665260215,16.9410408388907
9447,ENSTABERGA,,VITSTUGAN 1:2,Tunavägen 21 ÅVS,0480,,58.7508923974777,16.8504715345035
9448,JÖNÅKER,,LUNDA-TYBBLE 10:31,Bäckvägen 12 ÅVS,0480,,58.7434289378931,16.7221123554392
9449,"LUDGO/ASPA, RÖNNLIDEN",,LUDGO-LÖTEN 1:13,Walkers väg 11 ÅVS,0480,,58.9293941266637,17.101441919902
9450,"ÖSTER, Ö KYRKOGATAN",,ANNEBERG 11,Östra Kyrkogatan 46 ÅVS,0480,,58.7565994315122,17.0129747070867
9451,BRYNGELSTORP,,HUMLAN 7,Trillingsbergsvägen 2 ÅVS,0480,,58.7539466022124,17.0525167495469
9453,"ARNÖ, STENTORPSVÄGEN",,ARNÖ 1:3,Stentorpsvägen ÅVS,0480,,58.7130512901138,17.0047001765476
9456,VÄSTER,,SÅGAREN 9,Västra Trädgårdsgatan 50 ÅVS,0480,,58.7548418088417,17.0045603751676
9457,TESSIN,,ÖSTER 1:1,Lekvägen ÅVS,0480,,58.7505889286056,17.0267868502418
9459,HÖGBRUNN,,HÖGBRUNN 1:13,Ahlbergers väg 1 ÅVS,0480,,58.752779970042,16.9905599132557
9461,STENKULLA,,VENUS 1,Jupitervägen 8 ÅVS,0480,,58.7568835911365,17.0388380999692
9462,"OPPEBY, ICA KNUTEN",,HÄSTSKON 1,Oppeby Gård 277 ÅVS,0480,,58.7688074416941,16.9883702761691
9465,FOLKUNGAVALLEN,,SAMARITEN 1,Visornas väg ÅVS,0480,,58.7605363776895,17.0012568900666
9467,"BRANDKÄRR, ÖPPEN HAND",,GRUVFOGDEN 1,Mariebergsvägen 1 ÅVS,0480,,58.7658300241924,17.0084722700581
